Id,thetao,chl,Lat,Lon
99172,26.5314,0.19581,-8.770748018,107.820748
99173,26.4392,0.230248,-8.770748018,108.4624147
99174,26.3606,0.230248,-8.768988171,108.5455551
99175,26.1616,0.252328,-8.770748018,108.8499147
99176,26.1256,0.279803,-8.770748018,108.8790814
99177,26.1256,0.279803,-8.770748018,108.9249147
99178,26.1091,0.279803,-8.770748018,108.9999147
99179,26.1091,0.279803,-8.770748018,109.0415814
99180,26.1082,0.279803,-8.770748018,109.0542523
99181,26.1082,0.279803,-8.770748018,109.070748
99182,26.1082,0.279803,-8.770748018,109.1042523
99186,26.5831,0.214258,-8.774914685,108.2874147
99187,26.1256,0.279803,-8.774914685,108.933248
99188,26.1082,0.279803,-8.775000134,109.0500001
99189,26.1579,0.34732,-8.774914685,109.4165814
99190,26.1579,0.34732,-8.774914685,109.4290814
99191,26.2401,0.34732,-8.774914685,109.5499147
99192,26.1557,0.397462,-8.774914685,109.8165814
99193,23.7128,0.617031,-8.772185865,114.2221043
99195,26.9626,0.883641,-8.774886715,115.2124839
99198,26.1652,0.163591,-8.779081352,104.745748
99199,26.5654,0.203438,-8.779081352,107.9874147
99200,26.5654,0.203438,-8.779081352,108.0290813
99201,26.5828,0.203438,-8.779081352,108.120748
99202,26.1091,0.279803,-8.779081352,108.9665814
99203,26.1091,0.279803,-8.779081352,108.9999147
99204,26.1091,0.279803,-8.779081352,109.0290814
99205,26.1082,0.279803,-8.77925225,109.045748
99206,26.1082,0.279803,-8.77925225,109.0542523
99207,26.1082,0.279803,-8.776865775,109.0997574
99208,26.1066,0.311425,-8.779081352,109.1874147
99209,26.1557,0.397462,-8.779081352,109.795748
99210,23.7128,0.617031,-8.779081352,114.2582481
99213,26.9626,0.883641,-8.77925225,115.2292523
99218,26.5654,0.203438,-8.783248018,108.0415813
99219,26.5828,0.203438,-8.783248018,108.0499147
99220,26.5828,0.203438,-8.783248018,108.0624147
99221,26.5357,0.214258,-8.783248018,108.3749147
99222,26.2145,0.252328,-8.783248018,108.7624147
99223,26.1256,0.279803,-8.783248018,108.883248
99224,26.1256,0.279803,-8.783248018,108.945748
99225,26.1091,0.279803,-8.783418917,109.0334189
99226,26.1082,0.279803,-8.783248018,109.108248
99227,26.1082,0.279803,-8.783248018,109.1249147
99228,26.1066,0.311425,-8.783248018,109.2040814
99229,26.1333,0.311425,-8.783248018,109.3165814
99230,26.2401,0.34732,-8.783248018,109.5499147
99231,26.2401,0.34732,-8.783248018,109.6165814
99232,28.6978,2.25488,-8.783248018,115.0540814
99238,26.1664,0.163591,-8.787414685,104.8415813
99239,26.2564,0.212996,-8.787414685,105.9415813
99240,26.5654,0.203438,-8.787414685,107.983248
99241,26.1256,0.279803,-8.787414685,108.895748
99243,26.1091,0.279803,-8.787414685,108.9915814
99244,26.1091,0.279803,-8.787414685,109.0415814
99245,26.1082,0.279803,-8.787414685,109.0999147
99247,26.5314,0.19581,-8.791581352,107.833248
99248,26.5847,0.214258,-8.789821505,108.1372217
99249,26.5831,0.214258,-8.791581352,108.2249147
99250,26.1256,0.279803,-8.791581352,108.920748
99251,26.0276,0.279803,-8.79175225,108.9667523
99252,26.1091,0.279803,-8.791581352,109.020748
99253,26.1066,0.311425,-8.791581352,109.1290814
99255,26.1508,0.124831,-8.795748018,102.9624146
99256,26.1565,0.163591,-8.795748018,104.795748
99257,26.1618,0.17453,-8.795748018,104.8874147
99258,26.2422,0.209169,-8.795748018,106.645748
99259,26.2184,0.252328,-8.795748018,108.733248
99260,26.0299,0.279803,-8.795748018,109.120748
99261,28.5528,2.25488,-8.795748018,115.0415814
99262,28.5222,2.25488,-8.795748018,115.0957481
99267,26.1579,0.163591,-8.799914685,104.770748
99268,26.1579,0.163591,-8.799914685,104.7874147
99269,26.1618,0.17453,-8.799914685,104.8790813
99270,26.5966,0.188983,-8.799914685,107.5749147
99271,26.6149,0.203438,-8.799914685,107.995748
99272,26.6206,0.214258,-8.799757011,108.2856345
99273,26.5744,0.214258,-8.799914685,108.345748
99274,26.0648,0.279803,-8.798154838,108.9038884
99275,26.0648,0.279803,-8.799914685,108.9290814
99276,26.0648,0.279803,-8.799914685,108.9374147
99277,26.1903,0.397462,-8.799914685,109.6790814
99280,26.2453,0.209169,-8.804081352,106.7915813
99281,26.2184,0.252328,-8.804081352,108.7874147
99282,26.1341,0.252328,-8.804081352,108.8540814
99283,26.0648,0.279803,-8.804081352,108.8790814
99284,26.0648,0.279803,-8.804081352,108.958248
99285,26.03,0.311425,-8.804081352,109.1290814
99286,26.0676,0.34732,-8.804081352,109.4165814
99287,26.172,0.397462,-8.804081352,109.783248
99290,26.1565,0.163591,-8.808248019,104.8040813
99291,26.0276,0.279803,-8.808248019,108.9749147
99296,26.1565,0.163591,-8.812414685,104.820748
99297,26.5899,0.19581,-8.812414685,107.8665813
99298,26.6164,0.203438,-8.812414685,108.0499147
99299,26.6164,0.203438,-8.812414685,108.0874147
99300,26.6207,0.214258,-8.812414685,108.1374147
99301,26.1341,0.252328,-8.812414685,108.8374147
99302,26.0299,0.279803,-8.812414685,109.120748
99303,23.5331,1.6452,-8.812414685,114.5790814
99304,28.5222,2.25488,-8.807670219,115.0830263
99307,26.2179,0.212996,-8.816581352,105.9540813
99308,26.2184,0.252328,-8.816581352,108.7624147
99309,26.0299,0.279803,-8.816581352,109.0499147
99310,26.6752,0.883641,-8.816727519,115.2292982
99312,26.7298,-9999,-8.816581352,120.4374148
99316,26.2422,0.209169,-8.820748019,106.6540813
99317,26.5899,0.19581,-8.820748019,107.870748
99318,26.6149,0.203438,-8.820748019,108.0165813
99319,26.6207,0.214258,-8.820748019,108.1915813
99320,26.0648,0.279803,-8.820748019,108.883248
99321,26.0276,0.279803,-8.820748019,108.9749147
99322,26.1903,0.397462,-8.820748019,109.670748
99323,26.0892,0.460453,-8.820748019,110.1040814
99324,28.5528,2.25488,-8.820748019,115.0415814
99325,26.6752,0.883641,-8.821245625,115.2254746
99327,26.2422,0.209169,-8.824914685,106.6415813
99328,26.6207,0.214258,-8.824914685,108.183248
99329,26.4711,0.230248,-8.824914685,108.508248
99330,26.1341,0.252328,-8.824914685,108.8040814
99331,26.0276,0.279803,-8.824914685,109.0415814
99332,26.0299,0.279803,-8.824757011,109.0939678
99333,26.022,0.311425,-8.824914685,109.258248
99335,26.6207,0.214258,-8.829081352,108.158248
99336,26.5744,0.214258,-8.829081352,108.308248
99337,26.5343,0.230248,-8.829081352,108.4415813
99338,26.0648,0.279803,-8.829081352,108.9249147
99339,26.0276,0.279803,-8.829081352,108.9999147
99340,26.1229,0.34732,-8.829081352,109.4999147
99341,26.0853,0.460453,-8.829081352,109.9624147
99342,25.5772,0.571386,-8.829081352,111.0915814
99348,26.2375,0.212996,-8.833248019,106.1165813
99349,26.6206,0.214258,-8.833248019,108.2290813
99350,26.2184,0.252328,-8.833248019,108.783248
99351,26.1341,0.252328,-8.833248019,108.808248
99352,26.0299,0.279803,-8.833248019,109.0790814
99353,26.03,0.311425,-8.833248019,109.1665814
99354,26.0676,0.34732,-8.833248019,109.433248
99355,26.1229,0.34732,-8.833248019,109.5165814
99356,26.1903,0.397462,-8.833248019,109.6499147
99357,28.5222,2.25488,-8.833248019,115.0832481
99359,28.5134,-9999,-8.830525512,116.7564808
99361,26.5343,0.230248,-8.837414685,108.3790813
99362,26.0648,0.279803,-8.837414685,108.9374147
99363,26.0648,0.279803,-8.834023165,108.9537874
99364,26.0276,0.279803,-8.835654838,108.9622217
99365,26.0299,0.279803,-8.837414685,109.1040814
99366,26.0676,0.34732,-8.837414685,109.420748
99367,26.1903,0.397462,-8.837414685,109.6415814
99369,26.1579,0.163591,-8.841581352,104.770748
99370,26.6149,0.203438,-8.841581352,108.0124147
99371,26.6207,0.214258,-8.841581352,108.1290813
99372,26.1341,0.252328,-8.841581352,108.8165814
99373,26.0276,0.279803,-8.841581352,108.9915814
99374,26.029,0.311425,-8.841581352,109.3415814
99375,26.1612,0.34732,-8.84135993,109.596496
99376,26.1903,0.397462,-8.841581352,109.6540814
99377,26.1528,0.397462,-8.841581352,109.8665814
99378,28.5134,-9999,-8.841581352,116.7499147
99379,26.6164,0.203438,-8.845748019,108.0499147
99380,26.6207,0.214258,-8.845748019,108.195748
99381,26.5744,0.214258,-8.845748019,108.3665813
99382,26.0648,0.279803,-8.845748019,108.9499147
99383,26.0276,0.279803,-8.845748019,108.9790814
99384,26.03,0.311425,-8.845748019,109.1665814
99385,26.029,0.311425,-8.845748019,109.3124147
99386,26.1903,0.397462,-8.845748019,109.670748
99389,26.6149,0.203438,-8.849914686,108.008248
99390,26.6207,0.214258,-8.849914686,108.1790813
99391,26.4711,0.230248,-8.849914686,108.5374147
99392,26.1341,0.252328,-8.849914686,108.870748
99393,26.0276,0.279803,-8.849914686,108.9915814
99394,26.0276,0.279803,-8.849914686,109.0249147
99395,26.03,0.311425,-8.849914686,109.1874147
99396,26.1229,0.34732,-8.849914686,109.4874147
99397,26.1612,0.34732,-8.849914686,109.5749147
99398,26.1903,0.397462,-8.850085584,109.6750856
99399,26.1528,0.397462,-8.849757011,109.8023012
99400,26.0853,0.460453,-8.849914686,110.0040814
99404,28.5134,-9999,-8.849914686,116.7499147
99407,26.3735,0.186212,-8.854081352,107.358248
99408,26.4707,0.188983,-8.854081352,107.383248
99409,26.6206,0.214258,-8.854081352,108.270748
99410,26.5343,0.230248,-8.854081352,108.420748
99411,26.1229,0.34732,-8.854081352,109.508248
99415,26.6164,0.203438,-8.858248019,108.1165813
99416,26.0648,0.279803,-8.858248019,108.9499147
99417,26.0299,0.279803,-8.858248019,109.0874147
99418,26.0299,0.279803,-8.858248019,109.0999147
99419,26.03,0.311425,-8.858248019,109.2040814
99420,26.1612,0.34732,-8.858248019,109.5749147
99421,26.1903,0.397462,-8.858248019,109.645748
99422,26.1047,0.460453,-8.858248019,109.9165814
99423,28.5134,-9999,-8.858090345,116.7398012
99425,26.4707,0.188983,-8.862804633,107.4041668
99426,26.6207,0.214258,-8.862414686,108.1790813
99427,26.6207,0.214258,-8.862414686,108.2040813
99428,26.5744,0.214258,-8.862193264,108.35483
99429,26.5744,0.214258,-8.862414686,108.3665813
99430,26.3242,0.252328,-8.862414686,108.6374147
99431,26.2184,0.252328,-8.862414686,108.7874147
99432,26.0276,0.279803,-8.862414686,109.0415814
99433,26.03,0.311425,-8.862414686,109.1415814
99434,26.1047,0.460453,-8.862414686,109.9374147
99437,26.1565,0.163591,-8.866581352,104.820748
99439,26.6149,0.203438,-8.866581352,108.0415813
99440,26.6164,0.203438,-8.866581352,108.0874147
99441,26.6207,0.214258,-8.866581352,108.1290813
99442,26.4711,0.230248,-8.866581352,108.4665813
99443,26.0648,0.279803,-8.866581352,108.895748
99444,26.0276,0.279803,-8.866581352,108.9624147
99446,26.022,0.311425,-8.866581352,109.2915814
99447,26.1229,0.34732,-8.866581352,109.5040814
99455,28.5718,0.15085,-8.866581352,124.3540815
99456,26.6207,0.214258,-8.870748019,108.1499147
99457,26.6206,0.214258,-8.870748019,108.2540813
99458,26.4711,0.230248,-8.870918918,108.4709189
99459,26.0676,0.34732,-8.870748019,109.3999147
99460,26.1528,0.397462,-8.870918918,109.8374147
99461,28.5222,2.25488,-8.870748019,115.0999147
99469,26.6055,0.19581,-8.874914686,107.6915813
99470,26.5744,0.214258,-8.874914686,108.2999147
99471,26.5744,0.214258,-8.874914686,108.3165813
99472,26.5744,0.214258,-8.874914686,108.3624147
99473,26.5343,0.230248,-8.874914686,108.4415813
99474,26.3951,0.230248,-8.874914686,108.6249147
99475,26.0299,0.279803,-8.874914686,109.120748
99476,26.022,0.311425,-8.874914686,109.2790814
99477,26.0676,0.34732,-8.874914686,109.4374147
99478,26.1612,0.34732,-8.874914686,109.608248
99480,26.0412,0.348344,-8.875000135,109.6371956
99481,26.1047,0.460453,-8.874693264,109.8756627
99482,27.9727,1.36014,-8.875000135,115.1544713
99484,26.5791,0.208579,-8.879081352,108.4540813
99485,25.9545,0.268127,-8.879081352,109.008248
99486,26.0098,0.327467,-8.879252251,109.6125856
99487,27.9727,1.36014,-8.879081352,115.1332481
99488,27.9727,1.36014,-8.879252251,115.158419
99492,26.6214,0.192586,-8.883248019,108.3665813
99493,26.5791,0.208579,-8.883248019,108.3999147
99494,26.133,0.234945,-8.883248019,108.808248
99495,25.9506,0.300419,-8.883248019,109.1665814
99496,25.9911,0.327467,-8.883248019,109.5124147
99498,26.7357,0.250417,-8.88322355,121.5078371
99500,26.6759,0.192586,-8.887414686,108.1540813
99501,25.9443,0.268127,-8.887414686,109.0790814
99502,25.9074,0.300419,-8.887414686,109.3374147
99503,26.0412,0.348344,-8.887414686,109.6415814
99505,26.6759,0.192586,-8.891581353,108.1749147
99506,26.6632,0.192586,-8.891581353,108.258248
99507,26.2467,0.234945,-8.891581353,108.7915814
99508,25.9911,0.327467,-8.891581353,109.520748
99509,26.0412,0.348344,-8.891581353,109.6749147
99510,26.0412,0.348344,-8.891581353,109.683248
99513,26.0311,0.366145,-8.891581353,109.9624147
99514,26.0733,0.379237,-8.891581353,110.320748
99516,26.1202,0.154727,-8.895748019,104.9665813
99517,26.5791,0.208579,-8.895748019,108.4540813
99518,25.9506,0.300419,-8.895748019,109.1415814
99519,25.9506,0.300419,-8.895748019,109.1665814
99520,25.9074,0.300419,-8.895748019,109.3249147
99521,25.9411,0.327467,-8.895590345,109.4523012
99522,26.0098,0.327467,-8.895748019,109.6124147
99523,26.0376,0.348344,-8.895918918,109.7625856
99524,26.0342,0.348344,-8.895748019,109.870748
99525,26.0402,0.366145,-8.895748019,109.8790814
99526,26.0402,0.366145,-8.895748019,109.9165814
99527,26.0733,0.379237,-8.895748019,110.3124147
99528,25.7469,0.383165,-8.895748019,110.8374147
99529,28.2285,0.244527,-8.8954774,116.7444071
99531,26.2466,0.213671,-8.899914686,106.5874147
99532,26.6619,0.184246,-8.899914686,108.0874147
99534,26.6632,0.192586,-8.899914686,108.2165813
99535,26.4381,0.208579,-8.899914686,108.545748
99536,26.4381,0.208579,-8.899914686,108.6124147
99537,25.9545,0.268127,-8.899914686,109.0165814
99538,25.9443,0.268127,-8.899914686,109.0999147
99539,25.9506,0.300419,-8.899914686,109.1540814
99540,25.927,0.300419,-8.899914686,109.2249147
99541,25.9911,0.327467,-8.899914686,109.520748
99542,26.0342,0.348344,-8.899914686,109.8040814
99543,26.0311,0.366145,-8.899914686,109.970748
99545,26.3179,0.198865,-8.904081353,106.945748
99546,26.6759,0.192586,-8.904081353,108.208248
99547,25.9074,0.300419,-8.904081353,109.3749147
99548,25.9411,0.327467,-8.904081353,109.433248
99549,25.9911,0.327467,-8.904081353,109.470748
99550,25.9911,0.327467,-8.904081353,109.4915814
99551,26.0412,0.348344,-8.904081353,109.658248
99552,26.0342,0.348344,-8.904081353,109.8290814
99553,26.0659,0.379237,-8.904081353,110.2124147
99556,26.6632,0.192586,-8.908248019,108.270748
99557,26.5791,0.208579,-8.908248019,108.3915813
99558,26.2467,0.234945,-8.908248019,108.745748
99559,25.9506,0.300419,-8.908248019,109.1915814
99560,25.9074,0.300419,-8.908248019,109.3665814
99561,25.9411,0.327467,-8.908248019,109.4040814
99562,26.0412,0.348344,-8.906488172,109.6372221
99563,26.0342,0.348344,-8.906488172,109.8205554
99564,26.0504,0.379237,-8.908248019,110.2040814
99565,28.1135,0.586887,-8.908248019,116.5624147
99569,26.6759,0.192586,-8.912414686,108.1624147
99570,26.133,0.234945,-8.912414686,108.8290814
99571,25.9443,0.268127,-8.912414686,109.1040814
99572,25.9506,0.300419,-8.912414686,109.183248
99573,26.6759,0.192586,-8.916752251,108.1667522
99574,26.028,0.268127,-8.916581353,108.9415814
99575,26.028,0.268127,-8.916581353,108.958248
99576,25.9545,0.268127,-8.916581353,108.9749147
99577,25.9443,0.268127,-8.916581353,109.120748
99578,25.927,0.300419,-8.916581353,109.2790814
99579,25.9411,0.327467,-8.916581353,109.420748
99580,25.9911,0.327467,-8.916581353,109.4624147
99582,26.0402,0.366145,-8.916581353,109.920748
99583,23.8272,1.9927,-8.916581353,114.4165814
99587,26.2636,0.217928,-8.920748019,106.7624147
99588,26.028,0.268127,-8.920748019,108.8792523
99589,25.9443,0.268127,-8.920748019,109.1124147
99590,25.927,0.300419,-8.920748019,109.2624147
99592,26.3449,0.183015,-8.924914686,107.2540813
99593,26.6505,0.184246,-8.924914686,108.008248
99595,26.133,0.234945,-8.925085585,108.8749147
99596,26.028,0.268127,-8.924914686,108.9249147
99597,25.9545,0.268127,-8.924914686,108.9749147
99598,25.9506,0.300419,-8.923154839,109.1872221
99599,25.927,0.300419,-8.924914686,109.233248
99600,26.0412,0.348344,-8.923154839,109.6705554
99601,26.0342,0.348344,-8.924914686,109.820748
99602,26.0534,0.366145,-8.924914686,110.0624147
99605,26.6619,0.184246,-8.929081353,108.0749147
99606,26.6214,0.192586,-8.927321506,108.3122217
99607,26.5791,0.208579,-8.929081353,108.3999147
99608,26.2467,0.234945,-8.929081353,108.7415814
99609,26.028,0.268127,-8.929081353,108.895748
99610,26.028,0.268127,-8.929081353,108.933248
99611,25.9506,0.300419,-8.929252251,109.1917523
99612,25.9911,0.327467,-8.929081353,109.483248
99613,26.0098,0.327467,-8.929081353,109.570748
99614,26.0412,0.348344,-8.929081353,109.633248
99615,23.8272,1.9927,-8.929081353,114.3790814
99616,26.6619,0.184246,-8.93324802,108.083248
99617,26.4381,0.208579,-8.93324802,108.545748
99618,26.028,0.268127,-8.93324802,108.883248
99619,25.9545,0.268127,-8.93324802,108.9624147
99620,25.9411,0.327467,-8.93324802,109.4290814
99621,26.0098,0.327467,-8.93324802,109.5499147
99622,26.0098,0.327467,-8.933576592,109.5768658
99623,25.4849,0.3788,-8.93324802,111.083248
99626,26.2503,0.217928,-8.937414686,106.6915813
99627,26.4897,0.17772,-8.937414686,107.4874147
99628,26.6619,0.184246,-8.937414686,108.108248
99629,26.6759,0.192586,-8.937414686,108.1874147
99630,26.5791,0.208579,-8.937414686,108.4540813
99631,25.9443,0.268127,-8.937414686,109.058248
99632,25.9506,0.300419,-8.937414686,109.145748
99633,25.927,0.300419,-8.937414686,109.2624147
99634,25.9411,0.327467,-8.937414686,109.4540814
99635,26.0659,0.379237,-8.937414686,110.258248
99638,26.6632,0.192586,-8.941581353,108.2290813
99639,26.2467,0.234945,-8.941581353,108.7915814
99640,26.028,0.268127,-8.941581353,108.8874147
99641,25.9545,0.268127,-8.941581353,109.0374147
99642,25.9443,0.268127,-8.941581353,109.0874147
99643,26.0376,0.348344,-8.941581353,109.7499147
99644,26.0342,0.348344,-8.941581353,109.8500856
99648,26.2467,0.234945,-8.943988173,108.7163884
99649,25.9074,0.300419,-8.94574802,109.308248
99650,25.9911,0.327467,-8.94574802,109.5374147
99651,26.0376,0.348344,-8.94574802,109.7290814
99652,26.0342,0.348344,-8.945918918,109.845748
99656,26.563,0.17772,-8.949914686,107.595748
99657,26.6759,0.192586,-8.949914686,108.1915813
99658,25.927,0.300419,-8.949914686,109.2540814
99659,25.9074,0.300419,-8.949914686,109.3290814
99660,26.0376,0.348344,-8.949914686,109.7165814
99661,26.0376,0.348344,-8.949914686,109.7749147
99662,25.4088,0.537669,-8.949914686,113.9665814
99663,26.563,0.17772,-8.954081353,107.5874147
99664,26.563,0.17772,-8.954252252,107.6000856
99665,26.6214,0.192586,-8.954081353,108.3374147
99666,26.133,0.234945,-8.954081353,108.7999147
99667,25.9506,0.300419,-8.954081353,109.1540814
99668,25.927,0.300419,-8.954081353,109.2249147
99669,25.927,0.300419,-8.954081353,109.233248
99670,26.0412,0.348344,-8.954081353,109.6665814
99674,26.2503,0.217928,-8.95824802,106.7040813
99675,26.4784,0.17772,-8.958418918,107.5917522
99676,26.5791,0.208579,-8.95824802,108.420748
99677,26.133,0.234945,-8.95824802,108.8415814
99678,26.028,0.268127,-8.95824802,108.9415814
99679,25.9506,0.300419,-8.95824802,109.1749147
99680,25.9074,0.300419,-8.95824802,109.2999147
99681,25.9411,0.327467,-8.95824802,109.4290814
99682,25.9411,0.327467,-8.95824802,109.4540814
99683,26.0342,0.348344,-8.95824802,109.8540814
99686,26.5488,0.179476,-8.962414686,107.670748
99687,25.8684,0.300419,-8.962414686,109.195748
99688,25.8067,0.300419,-8.962414686,109.3290814
99689,25.8473,0.327467,-8.962414686,109.6040814
99690,25.8643,0.366145,-8.962414686,109.895748
99693,26.666,0.179476,-8.966581353,107.795748
99694,26.4869,0.208579,-8.966581353,108.620748
99695,25.8403,0.300419,-8.966581353,109.2790814
99696,25.8469,0.348344,-8.966581353,109.645748
99698,26.6623,0.192586,-8.97074802,108.3624147
99699,26.3933,0.234945,-8.97074802,108.6540814
99700,26.2959,0.234945,-8.97074802,108.7834189
99701,26.1633,0.234945,-8.97074802,108.858248
99702,26.0157,0.268127,-8.97074802,108.9540814
99703,25.9099,0.268127,-8.97074802,108.9749147
99704,25.8684,0.300419,-8.97074802,109.2040814
99705,25.8403,0.300419,-8.968988173,109.2580554
99706,25.8403,0.300419,-8.97074802,109.2915814
99707,25.8287,0.327467,-8.97074802,109.4665814
99708,25.8473,0.327467,-8.97074802,109.5915814
99709,25.8643,0.366145,-8.97074802,109.8999147
99710,25.8643,0.366145,-8.97074802,109.945748
99712,26.5488,0.179476,-8.974914687,107.6374147
99713,26.2959,0.234945,-8.974914687,108.7165814
99714,26.2959,0.234945,-8.975085585,108.7790814
99715,25.8287,0.327467,-8.974914687,109.5040814
99716,28.3346,-9999,-8.974703127,124.8872255
99718,26.0157,0.268127,-8.979081353,108.958248
99719,25.9099,0.268127,-8.979081353,108.9749147
99720,25.8684,0.300419,-8.979081353,109.170748
99721,25.8499,0.348344,-8.979081353,109.870748
99722,26.3336,0.198865,-8.98324802,106.9290813
99723,26.2959,0.234945,-8.98324802,108.7249147
99724,26.2959,0.234945,-8.98324802,108.758248
99725,25.9099,0.268127,-8.98324802,108.995748
99726,25.8287,0.327467,-8.98324802,109.508248
99727,25.8287,0.327467,-8.98324802,109.5249147
99728,25.8499,0.348344,-8.98324802,109.8499147
99729,25.8379,0.416538,-8.98324802,113.7415814
99730,26.4784,0.17772,-8.987414687,107.5749147
99731,26.7209,0.192586,-8.987414687,108.1624147
99732,26.2959,0.234945,-8.987414687,108.7874147
99733,26.0157,0.268127,-8.987414687,108.908248
99734,25.8081,0.327467,-8.987257013,109.4481345
99735,25.8473,0.327467,-8.987414687,109.5999147
99736,25.8591,0.348344,-8.987257013,109.7231345
99737,25.8718,0.366145,-8.987414687,109.9584189
99738,28.3049,0.177004,-8.987411984,124.8667426
99739,26.1306,0.14442,-8.991581353,104.8499147
99740,25.8403,0.300419,-8.991581353,109.2915814
99741,25.8287,0.327467,-8.991581353,109.4874147
99742,25.8473,0.327467,-8.991581353,109.5665814
99743,25.8469,0.348344,-8.991581353,109.6874147
99744,25.8643,0.366145,-8.991752252,109.9540814
99745,26.2959,0.234945,-8.99574802,108.7415814
99746,25.8642,0.268127,-8.99574802,109.1040814
99747,25.8684,0.300419,-8.99574802,109.1790814
99748,25.8067,0.300419,-8.99574802,109.308248
99749,25.8067,0.300419,-8.99574802,109.3165814
99750,25.8643,0.366145,-8.99574802,109.9290814
99752,25.8403,0.300419,-8.999914687,109.2665814
99753,25.8473,0.327467,-8.999914687,109.608248
99754,25.8591,0.348344,-8.999914687,109.7124147
99755,25.8499,0.348344,-8.999914687,109.8167523
99758,26.2661,0.217928,-9.004081353,106.795748
99759,25.9099,0.268127,-9.004081353,108.9790814
99760,25.8403,0.300419,-9.004081353,109.258248
99761,25.8081,0.327467,-9.003888415,109.4560121
99762,25.8499,0.348344,-9.004252252,109.8124147
99763,28.3049,0.177004,-9.003715783,124.8121103
99765,26.3915,0.17772,-9.00824802,107.4415813
99766,26.1633,0.234945,-9.00824802,108.8665814
99767,26.0157,0.268127,-9.00824802,108.883248
99768,25.9099,0.268127,-9.008418919,108.9834189
99769,25.8067,0.300419,-9.00824802,109.3165814
99770,25.8081,0.327467,-9.008418919,109.4499147
99771,25.8469,0.348344,-9.00824802,109.708248
99772,25.9047,0.385251,-9.00824802,110.4999147
99773,28.3049,0.177004,-9.00831475,124.8080337
99777,26.0929,0.133952,-9.012414687,104.4499147
99778,26.7209,0.192586,-9.012414687,108.1290813
99779,25.8067,0.300419,-9.012414687,109.3084189
99780,25.8067,0.300419,-9.012585585,109.3209189
99781,25.8469,0.348344,-9.012414687,109.6790814
99782,25.8643,0.366145,-9.012414687,109.9165814
99784,26.2632,0.213671,-9.016581354,106.4915813
99785,26.2661,0.217928,-9.016581354,106.820748
99786,25.8684,0.300419,-9.016423679,109.1898012
99787,25.8067,0.300419,-9.016752252,109.3040814
99788,25.8081,0.327467,-9.016423679,109.3773012
99789,25.8469,0.348344,-9.016581354,109.6499147
99790,26.1259,0.14442,-9.02074802,104.7665813
99793,26.3969,0.183015,-9.024914687,107.1540813
99794,25.8403,0.300419,-9.024914687,109.2915814
99795,25.8287,0.327467,-9.024914687,109.4749147
99796,25.8469,0.348344,-9.024914687,109.670748
99797,25.8379,0.416538,-9.024914687,113.7624147
99798,27.5288,0.571038,-9.024914687,115.7999147
99799,26.6623,0.192586,-9.029081354,108.370748
99800,26.1633,0.234945,-9.029081354,108.8165814
99801,25.8684,0.300419,-9.029081354,109.1624147
99802,25.8499,0.348344,-9.029081354,109.8374147
99803,25.8081,0.327467,-9.03324802,109.445748
99804,25.8473,0.327467,-9.03324802,109.545748
99806,26.3694,0.183015,-9.037414687,107.2165813
99807,26.4375,0.17772,-9.037414687,107.520748
99808,25.8684,0.300419,-9.037414687,109.1540814
99809,25.8287,0.327467,-9.037414687,109.5290814
99810,25.8473,0.327467,-9.037414687,109.5874147
99811,25.8499,0.348344,-9.037414687,109.8665814
99812,26.6578,0.173578,-9.037414687,118.8249148
99813,26.1167,0.133952,-9.041581354,104.495748
99814,26.4375,0.17772,-9.041581354,107.5415813
99815,26.7028,0.184246,-9.041581354,108.070748
99816,25.8052,0.300419,-9.041752252,109.1584189
99817,25.7456,0.327467,-9.04574802,109.4915814
99818,25.7403,0.366145,-9.04574802,109.9040814
99819,25.7613,0.366145,-9.04574802,110.108248
99820,26.9098,0.255646,-9.045787685,117.1667641
99821,27.3142,0.233151,-9.04574802,118.0124148
99822,27.1782,0.173578,-9.04574802,118.8332481
99825,26.2207,0.234945,-9.049914687,108.820748
99826,25.7921,0.300419,-9.049914687,109.2499147
99827,25.7456,0.327467,-9.049914687,109.470748
99828,25.7443,0.348344,-9.049914687,109.6415814
99829,25.7517,0.348344,-9.049914687,109.770748
99830,25.7381,0.348344,-9.049914687,109.795748
99831,25.7381,0.348344,-9.049914687,109.833248
99832,25.7403,0.366145,-9.049914687,109.933248
99835,25.8052,0.300419,-9.054081354,109.1540814
99836,25.8052,0.300419,-9.054081354,109.1749147
99837,25.7921,0.300419,-9.054081354,109.2374147
99838,25.7547,0.300419,-9.054081354,109.3415814
99839,26.7283,0.255646,-9.054296,117.33324
99843,26.7452,0.192586,-9.058248021,108.1999147
99844,26.7048,0.192586,-9.058248021,108.370748
99845,26.3688,0.234945,-9.058248021,108.745748
99846,25.8052,0.300419,-9.058248021,109.1624147
99848,25.7921,0.300419,-9.056488174,109.2288888
99849,25.7547,0.300419,-9.056488174,109.3497221
99850,25.7381,0.348344,-9.058248021,109.8124147
99851,25.7381,0.348344,-9.058248021,109.8665814
99852,25.7403,0.366145,-9.058248021,109.8790814
99853,25.7403,0.366145,-9.058248021,109.945748
99856,26.7409,0.184246,-9.062414687,108.045748
99857,25.8118,0.268127,-9.062414687,109.120748
99858,25.8052,0.300419,-9.062585586,109.2040814
99859,25.7921,0.300419,-9.062414687,109.258248
99860,25.7332,0.327467,-9.062414687,109.4499147
